Timestamp,OrderID,Asset,Action,Amount,Duration,Slope,PredictedProbability,Outcome,Profit,PriceHistory,MovingAverage,StdDev,RSI,MACD,MACD_Signal,TraderSentiment
2025-06-04T22:15:59.966491,12709896844,EURUSD-OTC,call,1,1,-7.446051167984391e-06,0.44999999999999996,win,0.8500000000000001,"1.134085,1.134085,1.134005,1.133815,1.133775,1.133725,1.133715,1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133605",1.133714,0.0001558920566716873,32.307692307691,-4.8948538185378254e-05,-5.595943824434877e-05,0.2242168115682448
2025-06-04T22:17:00.347457,12709899635,EURUSD-OTC,call,1,1,-5.53058954395309e-06,0.6499999999999999,win,0.8500000000000001,"1.134085,1.134005,1.133815,1.133775,1.133725,1.133715,1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133605",1.1336983333333335,0.00014069667926269811,31.111111111107093,-5.0358382459814166e-05,-5.4711591759819354e-05,0.8533816976071895
2025-06-04T22:18:00.504608,12709902531,EURUSD-OTC,call,1,1,-1.7864293659994043e-06,0.44999999999999996,loss,-1,"1.134005,1.133815,1.133775,1.133725,1.133715,1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133735",1.1336913333333334,0.00012078861241393332,34.10852713177681,-2.5103664337722265e-05,-3.853127352936926e-05,0.2921519239429743
2025-06-04T22:19:00.349570,12709905490,EURUSD-OTC,call,1,1,8.609566184409958e-07,0.75,win,0.8500000000000001,"1.133815,1.133775,1.133725,1.133715,1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133785",1.1336833333333334,0.00010720955595881174,39.63963963963712,3.5827951294642446e-07,-1.0888017948058658e-05,0.1042610058658503
2025-06-04T22:20:00.866491,12709908327,EURUSD-OTC,call,1,1,2.854282536135174e-06,0.95,win,0.8500000000000001,"1.133775,1.133725,1.133715,1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133805",1.1336846666666667,0.00010876529266675095,42.72727272727181,1.5131519528921444e-05,-8.100147351065776e-07,0.8546296757032769
2025-06-04T22:21:00.582055,12709911377,EURUSD-OTC,call,1.5,1,4.941045606195681e-06,0.85,win,1.2799999999999998,"1.133725,1.133715,1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133865",1.1336893333333333,0.00011447513072956308,45.28301886792334,3.2793418628607185e-05,1.1843747425282961e-05,0.4309324484248649
2025-06-04T22:22:00.662780,12709914616,EURUSD-OTC,call,1,1,7.4883203559214255e-06,0.95,win,0.8500000000000001,"1.133715,1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133925",1.1337003333333333,0.00012991621231478676,42.10526315788961,5.29565622897632e-05,2.278454942737771e-05,0.9311708447863637
2025-06-04T22:23:00.306282,12709917427,EURUSD-OTC,call,1.5,1,9.679644048905727e-06,0.95,win,1.2799999999999998,"1.133485,1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134015",1.1337106666666665,0.00014218962300000917,57.843137254900476,8.836660924549378e-05,6.038513142649187e-05,0.9393416998585082
2025-06-04T22:24:00.420137,12709920235,EURUSD-OTC,call,2.25,1,1.19087875417016e-05,0.95,win,1.9100000000000001,"1.133465,1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134195",1.1337380000000001,0.00016801091234401033,61.68224299066158,0.00011954376030343106,7.57388053453969e-05,0.8458442843920035
2025-06-04T22:25:00.551646,12709923131,EURUSD-OTC,call,3.375,1,1.3846496106773676e-05,0.85,loss,-3.38,"1.133625,1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134265",1.133767,0.0001909345437578068,56.84210526315913,0.00012923521677099536,7.038785860580675e-05,0.569584565225643
2025-06-04T22:25:59.894285,12709926149,EURUSD-OTC,call,1,1,1.5083426028898919e-05,0.75,loss,-1,"1.133735,1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134185",1.1337830000000002,0.00019725448875331894,56.84210526315913,0.00012194009394250749,6.802844558301079e-05,0.3540964154784857
2025-06-04T22:27:00.079891,12709929263,EURUSD-OTC,call,1,1,1.7290322580623077e-05,0.95,loss,-1,"1.133775,1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134195",1.1337976666666667,0.0002091719122848291,55.43478260869749,0.00012426348744121185,7.478426421986929e-05,0.9978125827903658
2025-06-04T22:28:00.648706,12709932532,EURUSD-OTC,call,1,1,1.778197997773121e-05,0.95,loss,-1,"1.133755,1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134075",1.1338013333333334,0.00020604988608479043,47.663551401863536,0.00010961407983867133,8.144311565822261e-05,0.6031749892115349
2025-06-04T22:29:00.237597,12709936370,EURUSD-OTC,call,1,1,1.853615127918636e-05,0.75,win,0.8500000000000001,"1.133865,1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134005",1.1338083333333333,0.00020746619537221123,36.69724770642426,8.895736995340187e-05,7.078664773795324e-05,0.15669556186537825
2025-06-04T22:30:01.596882,12709939369,EURUSD-OTC,call,1,1,2.2124582869826413e-05,0.95,win,0.8500000000000001,"1.133625,1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134155",1.1338233333333332,0.0002228614417574833,49.43820224718737,0.00012690336857024143,0.0001094676716238811,0.9694119398601074
2025-06-04T22:30:59.981346,12709942452,EURUSD-OTC,call,1.5,1,2.4949944382618284e-05,0.85,loss,-1.5,"1.133575,1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134315",1.1338519999999999,0.0002455897663448852,52.3809523809549,0.00015435556973453224,0.0001259099506653383,0.595291206183535
2025-06-04T22:32:00.494340,12709945609,EURUSD-OTC,call,1,1,2.5459399332571172e-05,0.75,win,0.8500000000000001,"1.133595,1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134255",1.1338736666666667,0.0002486058906962818,57.894736842110184,0.00015109528282519769,0.00012844615157475852,0.0979403766772875
2025-06-04T22:33:00.387762,12709948726,EURUSD-OTC,call,1,1,2.611790878751872e-05,0.95,loss,-1,"1.133585,1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134255",1.1338963333333334,0.00025312359738980094,56.701030927832214,0.00015241144410182983,0.000134553460505411,0.6165768653921515
2025-06-04T22:34:00.279506,12709951764,EURUSD-OTC,call,1,1,2.4286985539459785e-05,0.55,loss,-1,"1.133615,1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134085",1.1339080000000001,0.000243010973689115,60.37735849056011,0.0001240952022789621,0.00012737033963605856,0.13043501963157278
2025-06-04T22:35:00.833294,12709954998,EURUSD-OTC,call,1,1,2.3228031145683318e-05,0.55,win,0.8500000000000001,"1.133625,1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134085",1.1339226666666666,0.00023811318503788963,60.747663551398375,0.00010943361429149867,0.00012234110881415342,0.15894973616602415
2025-06-04T22:36:00.421074,12709958485,EURUSD-OTC,call,1,1,2.3842046718529994e-05,0.55,loss,-1,"1.133535,1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134215,1.134215",1.1339466666666667,0.00024080536169741442,70.53571428571978,0.00012607538640629912,0.00013427804152080095,0.8151637624235165
2025-06-04T22:37:00.012048,12709961507,EURUSD-OTC,call,1,1,2.1372636262510253e-05,0.75,win,0.8500000000000001,"1.133645,1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134215,1.134085,1.134125",1.133962,0.0002267178863698237,63.55140186915267,9.715402528231998e-05,0.00011354520154525688,0.9428579843116123
2025-06-04T22:38:00.486150,12709964355,EURUSD-OTC,call,1,1,2.138598442711372e-05,0.65,loss,-1,"1.133715,1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134215,1.134085,1.134155,1.134275",1.133984,0.00022624986187840812,67.22689075629987,9.740731604201969e-05,0.00010328767203802368,0.49945647446600516
2025-06-04T22:39:00.015232,12709967110,EURUSD-OTC,call,1,1,2.0660734149032726e-05,0.55,win,0.8500000000000001,"1.133755,1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134215,1.134085,1.134155,1.134215,1.134215",1.1339986666666666,0.00022202827647746924,69.76744186046191,8.788480790933306e-05,9.520536816694271e-05,0.1080712941760339
2025-06-04T22:40:00.588593,12709970065,EURUSD-OTC,call,1,1,2.1058954393730333e-05,0.95,loss,-1,"1.133865,1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134215,1.134085,1.134155,1.134215,1.134275,1.134265",1.1340176666666666,0.00022429048624991596,62.69841269841172,8.377458889796685e-05,8.203624681015657e-05,0.6148016121965612
2025-06-04T22:41:00.548570,12709973277,EURUSD-OTC,call,1,1,1.893437152388935e-05,0.55,win,0.8500000000000001,"1.133875,1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134215,1.134085,1.134155,1.134215,1.134275,1.134025,1.134075",1.1340166666666667,0.00021817551548135409,61.41732283464759,5.3555494319068586e-05,7.221786867892235e-05,0.37752620626749
2025-06-04T22:42:00.472195,12709976663,EURUSD-OTC,call,1,1,1.8625139043342878e-05,0.55,loss,-1,"1.133705,1.133575,1.133615,1.133615,1.133745,1.133715,1.133835,1.133855,1.133995,1.133935,1.134125,1.134265,1.134185,1.134165,1.134005,1.134035,1.134165,1.134325,1.134285,1.134275,1.134105,1.134055,1.134215,1.134085,1.134155,1.134215,1.134275,1.134025,1.134145,1.134055",1.1340249999999998,0.00021759289204076795,61.90476190475603,6.352616095162134e-05,8.937563051483395e-05,0.1614744405610763
