Timestamp,OrderID,Asset,Action,Amount,Duration,Slope,PredictedProbability,Outcome,Profit,PriceHistory,MovingAverage,StdDev,RSI,MACD,MACD_Signal,TraderSentiment
2025-06-05T19:36:00.888432,12712949232,EURUSD-OTC,put,1,1,1.9426028920999313e-05,0.39999999999999997,win,0.8500000000000001,"1.139155,1.138955,1.139235,1.139475,1.139385,1.139615,1.139865,1.139985,1.140155,1.140165,1.140435,1.140455,1.140285,1.140365,1.140255,1.140135,1.140075,1.139935,1.139915,1.140015,1.139785,1.139515,1.139525,1.139695,1.139915,1.140105,1.140085,1.140115,1.140195,1.140175",1.139899,0.0003819127299964533,74.55357142857346,0.00011838471852887444,0.00011476599476437853,0.9142540784901698,1.1400489999999999,1.1405725799843385,1.1395254200156613,0.00011142857142855598,0.0,19,3,0.2433756042843187
2025-06-05T19:37:01.204256,12712952677,EURUSD-OTC,call,1,1,1.533259176859264e-05,0.4000000000000001,loss,-1,"1.138955,1.139235,1.139475,1.139385,1.139615,1.139865,1.139985,1.140155,1.140165,1.140435,1.140455,1.140285,1.140365,1.140255,1.140135,1.140075,1.139935,1.139915,1.140015,1.139785,1.139515,1.139525,1.139695,1.139915,1.140105,1.140085,1.140115,1.140195,1.140105,1.140125",1.1399289999999997,0.00035648842898473914,77.31481481481181,0.00013278654559800707,0.00013865625303554523,0.27824329322642194,1.1400299999999999,1.140521426495012,1.1395385735049877,0.00011357142857142717,0.0,19,3,0.938389072350054
2025-06-05T19:38:00.812069,12712956321,EURUSD-OTC,call,1,1,8.49165739708909e-06,0.3000000000000001,win,0.8500000000000001,"1.139235,1.139475,1.139385,1.139615,1.139865,1.139985,1.140155,1.140165,1.140435,1.140455,1.140285,1.140365,1.140255,1.140135,1.140075,1.139935,1.139915,1.140015,1.139785,1.139515,1.139525,1.139695,1.139915,1.140105,1.140085,1.140115,1.140195,1.140105,1.140055,1.139975",1.1399606666666666,0.0003062317568262506,71.64948453608065,8.910943409090599e-05,9.820200839611973e-05,0.39083737847079225,1.1400024999999998,1.1404511368241683,1.1395538631758313,0.00011142857142855598,0.0,19,3,0.18949481157842651
2025-06-05T19:59:00.796553,12713020459,EURUSD-OTC,call,1,1,1.2876529477179708e-05,0.7000000000000001,loss,-1,"1.139525,1.139695,1.139915,1.140105,1.140085,1.140115,1.140195,1.140105,1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140125",1.140125,1.1401742857142858,0.0001590356781944986,60.278745644599546,9.813241577893983e-05,0.00011568754361652143,0.5665307343473647,1.1401800000000004,1.1404672977549517,1.1398927022450491,0.0001785714285714565,0.0,19,3,0.47248643710635263
2025-06-05T20:00:01.161262,12713025006,EURUSD-OTC,call,1,1,5.4460511679445915e-06,0.7000000000000001,loss,-1,"1.139915,1.140105,1.140085,1.140115,1.140195,1.140105,1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.140075",1.140075,1.1402035714285714,0.00011691615694637697,53.999999999998934,3.282047845520886e-05,5.3901937128298726e-05,0.4781355647900043,1.1401700000000001,1.1404442626478397,1.1398957373521605,0.00016000000000003314,0.0,19,3,0.5651283296307582
2025-06-05T20:01:00.801841,12713028374,EURUSD-OTC,put,1,1,4.338153503557829e-07,0.7500000000000001,loss,-1,"1.140105,1.140085,1.140115,1.140195,1.140105,1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139815",1.139815,1.1401657142857144,0.00017231467418297907,50.21645021645159,-2.9339398779582027e-05,1.4452712438539688e-05,0.40579663227000023,1.1401385000000002,1.1404737774970084,1.139803222502992,0.00016285714285717883,0.0,20,3,0.4387297836112561
2025-06-05T20:02:00.833052,12713031931,EURUSD-OTC,call,1,1,-6.095661846954539e-07,0.6000000000000001,loss,-1,"1.140085,1.140115,1.140195,1.140105,1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139945",1.139945,1.1401607142857144,0.00017182691813545848,47.32824427480936,-3.32397326965328e-05,7.925630244776641e-06,0.43421862022583174,1.14013,1.1404633166662501,1.13979668333375,0.0001671428571428895,0.0,20,3,0.5600110722321612
2025-06-05T20:03:00.167496,12713035122,EURUSD-OTC,call,1,1,-3.232480533941005e-06,0.55,loss,-1,"1.140115,1.140195,1.140105,1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139855",1.139855,1.1401392857142858,0.0001952915141787179,45.45454545454785,-5.673838650044338e-05,-9.205195035132912e-06,0.4879895919030959,1.1401075,1.1404674930554888,1.1397475069445113,0.00015928571428572687,0.0,20,3,0.5222364328531506
2025-06-05T20:04:00.548446,12713038183,EURUSD-OTC,put,1,1,-5.403781980016729e-06,0.8,loss,-1,"1.140195,1.140105,1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139825,1.139825",1.139825,1.1401178571428572,0.00021419045501706337,43.67346938775633,-7.882306328221844e-05,-3.198351282645157e-05,0.5552192383268764,1.1400915,1.140475857906124,1.139707142093876,0.00016000000000000142,0.0,20,3,0.4260847400689999
2025-06-05T20:05:00.932189,12713041240,EURUSD-OTC,put,1,1,-5.45939933264423e-06,0.75,loss,-1,"1.140105,1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139825,1.139935,1.139915",1.139915,1.1401028571428573,0.00020946116487752323,47.38955823292857,-6.481989414597322e-05,-2.7615982557401468e-05,0.49857427429244217,1.140101,1.1404631270495282,1.1397388729504718,0.00014999999999999934,0.0,20,3,0.48410592296277616
2025-06-05T20:06:00.302610,12713044532,EURUSD-OTC,call,1,1,-4.989988876582057e-06,0.55,win,0.8500000000000001,"1.140055,1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139825,1.139935,1.140085,1.140025",1.140025,1.1400935714285714,0.00019544298192486812,50.57034220532258,-4.311680436996923e-05,-2.325144750061924e-05,0.45264915291504887,1.1401130000000002,1.1404602520698284,1.139765747930172,0.00015285714285716092,0.0,20,3,0.47443888429196934
2025-06-05T20:07:00.790173,12713047918,EURUSD-OTC,put,1,1,-3.503893214708873e-06,0.65,win,0.8500000000000001,"1.140055,1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139825,1.139935,1.140085,1.140235,1.140205",1.140205,1.1400992857142858,0.00018968825122571558,53.237410071942904,-1.2849641172429926e-05,-1.849074435462467e-05,0.4889519098530237,1.1401270000000001,1.1404774625514946,1.1397765374485056,0.00015928571428574273,0.0,20,3,0.5561143458403581
2025-06-05T20:08:00.686055,12713050980,EURUSD-OTC,put,1,1,-3.937708565115083e-06,0.65,win,0.8500000000000001,"1.140045,1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139825,1.139935,1.140085,1.140235,1.140165,1.140165",1.140165,1.140075,0.00016017847189042696,52.11267605633968,-6.841837697280084e-06,-1.5612524564023596e-05,0.5881622087031356,1.140129,1.1404780214893098,1.1397799785106901,0.00016285714285717883,0.0,20,3,0.5999345749383218
2025-06-05T20:09:00.859938,12713054054,EURUSD-OTC,call,1,1,-8.09788654063066e-06,0.55,loss,-1,"1.140355,1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139825,1.139935,1.140085,1.140235,1.140165,1.139865,1.139845",1.139845,1.14002,0.00015769545695063498,46.245059288540155,-7.30826714345767e-05,-6.376398663398113e-05,0.5282097199999424,1.1401025,1.140487512986794,1.139717487013206,0.00016642857142858323,0.0,20,3,0.5351485883386433
2025-06-05T20:10:01.345674,12713057513,EURUSD-OTC,put,1,1,-9.147942157992948e-06,0.75,loss,-1,"1.140235,1.140185,1.140225,1.140115,1.139835,1.139955,1.140135,1.140085,1.140075,1.140095,1.140235,1.140325,1.140335,1.140465,1.140315,1.140225,1.140235,1.140135,1.140115,1.139865,1.139885,1.139865,1.139825,1.139935,1.140085,1.140235,1.140165,1.139865,1.139745,1.139775",1.139775,1.1399807142857141,0.0001668067438562649,43.79562043795396,-8.185933220250519e-05,-5.5951651784979945e-05,0.5400735751767876,1.1400815000000002,1.1405060126617668,1.1396569873382336,0.00016857142857143855,0.0,20,3,0.5310864162126206
