Timestamp,Asset,PriceHistory,TraderSentiment
2025-06-05T18:21:15.476650,EURUSD-OTC,"1.138605,1.138675,1.138825,1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138715",0.03055524965828893
2025-06-05T18:21:16.307784,EURUSD-OTC,"1.138605,1.138675,1.138825,1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138695",0.03055524965828893
2025-06-05T18:22:15.452763,EURUSD-OTC,"1.138675,1.138825,1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138675",0.3159612336492639
2025-06-05T18:22:16.200844,EURUSD-OTC,"1.138675,1.138825,1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138675",0.3159612336492639
2025-06-05T18:23:15.090376,EURUSD-OTC,"1.138825,1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138685",0.3363499298088053
2025-06-05T18:23:15.706134,EURUSD-OTC,"1.138825,1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138685",0.3363499298088053
2025-06-05T18:24:14.821550,EURUSD-OTC,"1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138735",0.3731249935859152
2025-06-05T18:24:15.398492,EURUSD-OTC,"1.139015,1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138745",0.3731249935859152
2025-06-05T18:25:15.261729,EURUSD-OTC,"1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138865",0.40762880934170687
2025-06-05T18:25:15.876334,EURUSD-OTC,"1.139065,1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138865",0.40762880934170687
2025-06-05T18:26:15.170417,EURUSD-OTC,"1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138935",0.046672325494130695
2025-06-05T18:26:15.822795,EURUSD-OTC,"1.139155,1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138935",0.046672325494130695
2025-06-05T18:27:15.429059,EURUSD-OTC,"1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.138955",0.7347770849822068
2025-06-05T18:27:16.162358,EURUSD-OTC,"1.139125,1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.138955",0.7347770849822068
2025-06-05T18:28:15.489825,EURUSD-OTC,"1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.139055",0.9034923812420707
2025-06-05T18:28:16.227982,EURUSD-OTC,"1.139135,1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.139075",0.9034923812420707
2025-06-05T18:29:14.713636,EURUSD-OTC,"1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138955",0.6998950793454208
2025-06-05T18:29:15.264653,EURUSD-OTC,"1.139075,1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.139005",0.6998950793454208
2025-06-05T18:30:16.001970,EURUSD-OTC,"1.138935,1.138945,1.138815,1.138675,1.138725,1.138615,1.138605,1.138525,1.138635,1.138665,1.138725,1.138675,1.138915,1.138675,1.138665,1.138815,1.138785,1.138575,1.138575,1.138625,1.138675,1.138635,1.138695,1.138765,1.138885,1.138835,1.139025,1.138975,1.138975,1.139025",0.571953224689672
